39033631,454," American Revolutionary War","2017-07-25 18:19:49.0"
39033631,455," American Revolutionary War","2017-07-25 18:19:54.0"
36113457,433,"American Revolutionary War","2017-07-25 18:15:37.0","2017-07-25 18:15:43.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
39119481,587,"американская война за независимость","2017-07-25 19:28:06.0"
39119481,587,"американская война за независимость","2017-07-25 19:28:06.0","2017-07-25 19:28:13.0",1,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B7%D0%B0_%D0%BD%D0%B5%D0%B7%D0%B0%D0%B2%D0%B8%D1%81%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C_%D0%A1%D0%A8%D0%90,"<b>Война</b> <b>за</b> <b>независимость</b> США — Википедия","<b>Война за независимость</b> ... <b>Американская</b> армия была разбита и отступила на Бруклинские ..."
39119481,587,"американская война за независимость","2017-07-25 19:28:06.0","2017-07-25 19:28:17.0",2,http://usa-info.com.ua/history/independence_war.html,"<b>Война</b> <b>за</b> <b>независимость</b> США","<b>Война за независимость</b> США или <b>Американская</b> революционная <b>война</b> 1775 - 1783 г.г."
39119481,587,"американская война за независимость","2017-07-25 19:28:06.0","2017-07-25 19:37:07.0",6,http://ru.knowledgr.com/00000138/%d0%90%d0%bc%d0%b5%d1%80%d0%b8%d0%ba%d0%b0%d0%bd%d1%81%d0%ba%d0%b0%d1%8f%d0%92%d0%be%d0%b9%d0%bd%d0%b0%d0%97%d0%b0%d0%9d%d0%b5%d0%b7%d0%b0%d0%b2%d0%b8%d1%81%d0%b8%d0%bc%d0%be%d1%81%d1%82%d1%8c,"<b>Американская война за независимость</b> • ru.knowledgr.com","<b>Американская война за независимость</b> (1775–1783), <b>американская война</b> Независимости, или просто ..."
43476534,441,"Guerra de la independencia americana","2017-07-25 18:17:23.0"
43476534,442,"Guerra de la independencia americana","2017-07-25 18:17:23.0"
43476534,442,"Guerra de la independencia americana","2017-07-25 18:17:23.0","2017-07-25 18:18:22.0",1,https://es.wikipedia.org/wiki/Guerra_de_Independencia_de_los_Estados_Unidos,"<b>Guerra</b> <b>de</b> <b>Independencia</b> <b>de</b> los <b>Estados Unidos</b> - Wikipedia ...","<b>La guerra de Independencia de</b> los <b>Estados Unidos</b> fue un conflicto que enfrentó a las Trece Colonias británicas originales en América del Norte contra el Reino <b>de</b> ..."
43476534,452,"symptoms, causes and prevention of altitude sickness","2017-07-25 18:19:04.0"
43476534,452,"symptoms, causes and prevention of altitude sickness","2017-07-25 18:19:04.0","2017-07-25 18:19:06.0",1,http://www.healthline.com/health/altitude-sickness,"<b>Altitude Sickness</b>: <b>Causes</b>, <b>Symptoms</b>, and Diagnosis","<b>Altitude sickness</b> is common for travelers ascending to high elevations. Here&#39;s a look at the <b>symptoms</b> and how to <b>prevent</b> it."
33434416,456,"the american revolutionary war","2017-07-25 18:21:04.0"
33434416,456,"the american revolutionary war","2017-07-25 18:21:04.0","2017-07-25 18:21:42.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","<b>The American Revolutionary War</b> (1775–1783), also known as <b>the American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
43125608,526,"Amerikan Devrim Savaşı","2017-07-25 18:41:47.0"
43125608,526,"Amerikan Devrim Savaşı","2017-07-25 18:41:47.0","2017-07-25 18:41:53.0",1,https://www.msxlabs.org/forum/tarih/370611-amerikan-devrimi-ve-bagimsizlik-savasi.html,"<b>Amerikan</b> Devrimi ve Bağımsızlık <b>Savaşı</b> - msxlabs.org","<b>Amerikan</b> Devrimi ve Bağımsızlık <b>Savaşı Amerikan</b> Devrimi olarak da bilinen <b>Amerikan</b> Bağımsızlık <b>Savaşı</b>, 1775–1783 yılları ... ... <b>Devrim</b> dönemi, ..."
43125608,526,"Amerikan Devrim Savaşı","2017-07-25 18:41:47.0","2017-07-25 18:46:44.0",1,https://www.msxlabs.org/forum/tarih/370611-amerikan-devrimi-ve-bagimsizlik-savasi.html,"<b>Amerikan</b> Devrimi ve Bağımsızlık <b>Savaşı</b> - msxlabs.org","<b>Amerikan</b> Devrimi ve Bağımsızlık <b>Savaşı Amerikan</b> Devrimi olarak da bilinen <b>Amerikan</b> Bağımsızlık <b>Savaşı</b>, 1775–1783 yılları ... ... <b>Devrim</b> dönemi, ..."
43392254,438,"American Revolutionary War","2017-07-25 18:16:50.0"
43392254,438,"American Revolutionary War","2017-07-25 18:16:50.0","2017-07-25 18:16:56.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
43392254,438,"American Revolutionary War","2017-07-25 18:16:50.0","2017-07-25 18:16:57.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
38030580,440,"American Revolutionary War","2017-07-25 18:16:55.0"
38030580,440,"American Revolutionary War","2017-07-25 18:16:55.0","2017-07-25 18:17:11.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
38030580,440,"American Revolutionary War","2017-07-25 18:16:55.0","2017-07-25 18:18:29.0",3,https://www.myrevolutionarywar.com/,"The <b>American Revolutionary War</b>","<b>American Revolutionary War</b> (1775-1783), also known as the <b>American War</b> of Independence, was a <b>war</b> between the Kingdom of Great Britain and thirteen British colonies"
39381568,429,"american revolutionary war","2017-07-25 18:14:47.0"
39381568,429,"american revolutionary war","2017-07-25 18:14:47.0","2017-07-25 18:15:08.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
39381568,429,"american revolutionary war","2017-07-25 18:14:47.0","2017-07-25 18:15:29.0",2,http://www.history.com/topics/american-revolution,"<b>American Revolution</b> - Battles, Facts &amp; Pictures - <b>History.com</b>","<b>American Revolution</b>. The <b>war</b> of independence waged by the <b>American</b> colonies against Britain influenced political ideas and revolutions around the globe, as a ..."
39381568,429,"american revolutionary war","2017-07-25 18:14:47.0","2017-07-25 18:18:36.0",3,https://www.myrevolutionarywar.com/,"The <b>American Revolutionary War</b>","<b>American Revolutionary War</b> (1775-1783), also known as the <b>American War</b> of Independence, was a <b>war</b> between the Kingdom of Great Britain and thirteen British colonies"
39381568,429,"american revolutionary war","2017-07-25 18:14:47.0","2017-07-25 18:18:48.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
36972337,435,"American Revolutionary ","2017-07-25 18:15:51.0"
36972337,435,"American Revolutionary ","2017-07-25 18:15:51.0","2017-07-25 18:15:56.0",1,https://en.wikipedia.org/wiki/American_Revolution,"<b>American Revolution</b> - <b>Wikipedia</b>","The <b>American Revolution</b> was a colonial revolt that took place between 1765 and 1783. The <b>American</b> Patriots in the Thirteen Colonies won independence from ..."
29835635,601,"americkej revolučnej vojne ","2017-07-25 19:45:24.0"
29835635,601,"americkej revolučnej vojne ","2017-07-25 19:45:24.0","2017-07-25 19:45:26.0",1,http://referaty.atlas.sk/vseobecne-humanitne/dejepis/42857/?print=1,"Referaty.sk - Vojna amerických kolónií za nezávislosť","Bola to prvá bitka v <b>Americkej Revolučnej Vojne</b>, a okamžite správa vyburcovala 13 kolónii, ktoré povolali domobranu a vyslali jednotky obliehať Boston."
29835635,601,"americkej revolučnej vojne ","2017-07-25 19:45:24.0","2017-07-25 19:46:27.0",1,http://referaty.atlas.sk/vseobecne-humanitne/dejepis/42857/?print=1,"Referaty.sk - Vojna amerických kolónií za nezávislosť","Bola to prvá bitka v <b>Americkej Revolučnej Vojne</b>, a okamžite správa vyburcovala 13 kolónii, ktoré povolali domobranu a vyslali jednotky obliehať Boston."
29835635,607,"americkej revolučnej vojne ","2017-07-25 19:50:33.0"
43694802,436,"American Revolutionary War","2017-07-25 18:16:33.0"
43694802,436,"American Revolutionary War","2017-07-25 18:16:33.0","2017-07-25 18:16:38.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
43694802,436,"American Revolutionary War","2017-07-25 18:16:33.0","2017-07-25 18:17:48.0",2,http://www.history.com/topics/american-revolution,"<b>American Revolution</b> - Battles, Facts &amp; Pictures - <b>History.com</b>","<b>American Revolution</b>. The <b>war</b> of independence waged by the <b>American</b> colonies against Britain influenced political ideas and revolutions around the globe, as a ..."
43694802,436,"American Revolutionary War","2017-07-25 18:16:33.0","2017-07-25 18:17:49.0",3,https://www.myrevolutionarywar.com/,"The <b>American Revolutionary War</b>","<b>American Revolutionary War</b> (1775-1783), also known as the <b>American War</b> of Independence, was a <b>war</b> between the Kingdom of Great Britain and thirteen British colonies"
43694802,436,"American Revolutionary War","2017-07-25 18:16:33.0","2017-07-25 18:22:08.0",5,https://www.britannica.com/event/American-Revolution,"<b>American Revolution</b> | Causes, Battles, Aftermath, &amp; Facts ...","<b>American Revolution</b>, also called United States <b>War</b> of Independence or <b>American Revolutionary War</b>, (1775–83), insurrection by which 13 of Great Britain ’s North ..."
43687043,492,"carpenter bees","2017-07-25 18:32:09.0"
43687043,586,"symptoms","2017-07-25 19:24:55.0"
26079868,447,"American Revolutionary War","2017-07-25 18:18:25.0"
26079868,447,"American Revolutionary War","2017-07-25 18:18:25.0","2017-07-25 18:18:29.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
26079868,447,"American Revolutionary War","2017-07-25 18:18:25.0","2017-07-25 18:22:34.0",3,https://www.myrevolutionarywar.com/,"The <b>American Revolutionary War</b>","<b>American Revolutionary War</b> (1775-1783), also known as the <b>American War</b> of Independence, was a <b>war</b> between the Kingdom of Great Britain and thirteen British colonies"
28282475,540,"symptoms, causes and prevention of altitude sickness","2017-07-25 18:49:35.0"
28282475,542,"American Revolutionary War","2017-07-25 18:50:04.0"
28282475,542,"American Revolutionary War","2017-07-25 18:50:04.0","2017-07-25 18:50:07.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
36481014,468,"American Revolutionary War","2017-07-25 18:26:00.0"
36481014,468,"American Revolutionary War","2017-07-25 18:26:00.0","2017-07-25 18:28:00.0",1,https://en.wikipedia.org/wiki/American_Revolutionary_War,"<b>American Revolutionary War</b> - <b>Wikipedia</b>","The <b>American Revolutionary War</b> (1775–1783), also known as the <b>American War</b> of Independence, was a global <b>war</b> that began as a conflict between Great Britain and her ..."
